,0
10813,323.246
10814,205.281
10815,263.241
10816,303.244
10817,347.184
10818,180.259
10819,294.240
10820,273.254
10821,259.239
10822,167.267
10823,182.271
10824,185.254
10825,194.266
10826,184.274
10827,265.252
10828,307.241
10829,278.240
10830,160.277
10831,325.218
10832,243.227
10833,284.251
10834,317.219
10835,240.293
10836,218.231
10837,274.253
10838,162.277
10839,310.241
10840,244.241
10841,166.269
10842,215.268
10843,240.273
10844,250.257
10845,234.240
10846,259.256
10847,257.249
10848,328.239
10849,271.247
10850,144.279
10851,300.249
10852,235.269
10853,296.258
10854,200.273
10855,243.289
10856,282.240
10857,207.236
10858,254.230
10859,200.245
10860,202.270
10861,313.245
10862,302.231
10863,252.291
10864,213.261
10865,243.220
10866,258.259
10867,249.252
10868,259.238
10869,296.226
10870,200.271
10871,251.248
10872,246.252
10873,223.261
10874,234.248
10875,255.278
10876,216.267
10877,288.235
10878,286.253
10879,153.282
10880,201.271
10881,184.257
10882,165.275
10883,290.254
10884,203.262
10885,296.246
10886,355.218
10887,241.274
10888,266.229
10889,164.277
10890,266.235
10891,212.264
10892,269.248
10893,254.238
10894,183.269
10895,261.254
10896,320.243
10897,201.243
10898,230.224
10899,260.262
10900,200.270
10901,184.266
10902,264.241
10903,307.238
10904,300.251
10905,232.292
10906,197.287
10907,307.246
10908,215.242
10909,166.278
10910,293.243
10911,258.254
10912,358.243
10913,211.258
10914,210.236
10915,234.258
10916,284.240
10917,226.271
10918,215.281
10919,344.233
10920,243.241
10921,366.183
10922,286.244
10923,298.257
10924,165.281
10925,313.253
10926,176.270
10927,194.243
10928,255.234
10929,183.262
10930,180.264
10931,213.224
10932,310.229
10933,278.250
10934,259.244
10935,301.224
10936,290.245
10937,220.260
10938,221.256
10939,209.241
10940,197.245
10941,247.267
10942,229.222
10943,299.242
10944,176.277
10945,325.225
10946,316.233
10947,291.246
10948,269.239
10949,311.251
10950,263.263
10951,239.291
10952,319.233
10953,272.256
10954,320.248
10955,208.270
10956,201.263
10957,183.253
10958,192.276
10959,058.212
10960,280.259
10961,271.252
10962,207.257
10963,328.236
10964,683.204
10965,275.244
10966,206.252
10967,041.179
10968,250.267
10969,220.248
10970,372.239
10971,181.256
10972,302.251
10973,309.254
10974,271.235
10975,182.267
10976,259.276
10977,351.224
10978,356.220
10979,255.254
10980,224.234
10981,223.274
10982,214.259
10983,223.253
10984,290.260
10985,322.226
10986,269.252
10987,254.231
10988,249.254
10989,167.270
10990,304.231
10991,349.185
10992,278.262
10993,246.265
10994,204.281
10995,262.230
10996,280.233
10997,225.271
10998,214.242
10999,275.249
11000,256.232
11001,293.235
11002,205.271
11003,166.270
11004,676.183
11005,303.247
11006,228.244
11007,199.273
11008,269.238
11009,233.269
11010,288.250
11011,312.240
11012,252.260
11013,227.255
11014,336.229
11015,223.260
11016,292.244
11017,324.247
11018,229.239
11019,345.231
11020,172.268
11021,253.242
11022,299.247
11023,278.260
11024,170.269
11025,179.257
11026,218.234
11027,290.290
11028,218.243
11029,220.224
11030,235.264
11031,354.228
11032,215.238
11033,256.244
11034,252.267
11035,336.238
11036,175.270
11037,248.234
11038,402.247
11039,264.262
11040,243.250
11041,218.262
11042,153.282
11043,244.247
11044,287.242
11045,249.250
11046,241.291
11047,302.221
11048,246.266
11049,299.227
11050,322.242
11051,236.247
11052,245.240
11053,239.269
11054,278.250
11055,237.268
11056,242.234
11057,260.245
11058,659.214
11059,309.233
11060,291.239
11061,284.246
11062,345.232
11063,236.270
11064,256.283
11065,197.236
11066,235.245
11067,226.280
11068,310.224
11069,314.252
11070,257.265
11071,034.210
11072,243.233
11073,229.250
11074,316.231
11075,329.245
11076,256.254
11077,475.234
11078,213.240
11079,244.256
11080,226.256
11081,169.275
11082,150.274
11083,355.226
11084,208.247
11085,195.270
11086,328.235
11087,196.272
11088,337.240
11089,189.265
11090,179.259
11091,147.278
11092,398.242
11093,084.179
11094,171.271
11095,201.265
11096,237.264
11097,698.191
11098,309.239
11099,347.229
11100,198.236
11101,191.262
11102,203.274
11103,258.217
11104,209.239
11105,236.257
11106,315.242
11107,330.220
11108,358.250
11109,173.262
11110,211.240
11111,319.243
11112,250.252
11113,217.265
11114,210.230
11115,246.268
11116,158.272
11117,271.257
11118,207.258
11119,214.257
11120,292.254
11121,267.264
11122,305.250
11123,227.292
11124,251.231
11125,198.266
11126,264.244
11127,186.265
11128,232.268
11129,233.237
11130,273.254
11131,218.230
11132,195.254
11133,381.180
11134,301.249
11135,244.244
11136,231.265
11137,297.242
11138,166.264
11139,252.257
11140,252.215
11141,239.288
11142,293.226
11143,260.267
11144,378.272
11145,304.242
11146,227.277
11147,298.241
11148,316.249
11149,247.233
11150,235.248
11151,239.220
11152,158.272
11153,048.192
11154,280.249
11155,253.256
11156,303.257
11157,221.273
11158,350.182
11159,156.275
11160,186.269
11161,295.250
11162,214.256
11163,243.222
11164,327.227
11165,248.267
11166,224.239
11167,175.261
11168,309.239
11169,184.261
11170,185.247
11171,252.247
11172,357.227
11173,212.258
11174,168.268
11175,266.271
11176,152.275
11177,212.240
11178,352.225
11179,178.262
11180,256.245
11181,200.259
11182,298.238
11183,212.244
11184,203.263
11185,187.252
11186,171.263
11187,269.239
11188,265.268
11189,295.257
11190,191.257
11191,329.242
11192,450.233
11193,230.273
11194,237.261
11195,247.232
11196,333.222
11197,312.246
11198,323.229
11199,241.253
11200,250.224
11201,227.294
11202,161.271
11203,215.262
11204,298.250
11205,350.232
11206,231.234
11207,231.252
11208,250.224
11209,222.275
11210,256.247
11211,226.247
11212,418.229
11213,322.238
11214,302.244
11215,270.241
11216,164.267
11217,228.243
11218,326.240
11219,238.272
11220,240.290
11221,344.231
11222,172.262
11223,170.270
11224,387.259
11225,300.252
11226,225.272
11227,179.275
11228,231.257
11229,267.257
11230,229.272
11231,185.273
11232,234.272
11233,275.281
11234,190.243
11235,217.236
11236,253.287
11237,234.227
11238,187.247
11239,215.244
11240,267.253
11241,305.255
11242,257.246
11243,349.230
11244,208.249
11245,283.251
11246,198.250
11247,204.266
11248,257.252
11249,176.260
11250,317.242
11251,194.259
11252,163.277
11253,271.240
11254,232.245
11255,243.262
11256,311.233
11257,166.271
11258,013.259
11259,204.275
11260,158.283
11261,241.215
11262,227.243
11263,244.262
11264,189.267
11265,365.182
11266,244.252
11267,288.232
11268,288.253
11269,180.265
11270,190.251
11271,188.254
11272,206.263
11273,170.272
11274,230.234
11275,179.272
11276,228.244
11277,207.250
11278,212.265
11279,172.261
11280,424.243
11281,163.280
11282,184.260
11283,265.235
11284,217.257
11285,247.251
11286,261.262
11287,244.255
11288,310.248
11289,309.247
11290,205.255
11291,195.242
11292,267.255
11293,223.264
11294,309.242
11295,301.224
11296,218.283
11297,228.266
11298,335.229
11299,191.258
11300,257.267
11301,191.245
11302,340.235
11303,205.258
11304,003.190
11305,402.247
11306,232.276
11307,162.282
11308,332.232
11309,281.233
11310,340.223
11311,365.270
11312,196.245
11313,209.262
11314,230.274
11315,220.273
11316,199.256
11317,266.260
11318,180.261
11319,227.244
11320,268.238
11321,307.223
11322,179.272
11323,293.234
11324,320.244
11325,249.260
11326,186.255
11327,173.266
11328,154.279
11329,286.242
11330,219.243
11331,309.247
11332,222.241
11333,160.276
11334,269.251
11335,277.256
11336,239.271
11337,244.249
11338,209.239
11339,238.289
11340,321.242
11341,330.230
11342,297.255
11343,418.229
11344,250.244
11345,194.258
11346,216.276
11347,217.253
11348,275.239
11349,233.242
11350,279.281
11351,244.227
11352,235.261
11353,308.250
11354,168.266
11355,257.264
11356,240.244
11357,197.252
11358,266.247
11359,277.255
11360,239.239
11361,213.277
11362,290.262
11363,240.241
11364,212.260
11365,353.221
11366,243.250
11367,244.240
11368,208.269
11369,287.280
11370,223.279
11371,242.231
11372,233.256
11373,198.282
11374,274.244
11375,233.269
11376,182.254
11377,190.260
11378,153.279
11379,163.277
11380,188.259
11381,249.234
11382,275.233
11383,229.252
11384,211.267
11385,246.272
11386,230.229
11387,305.223
11388,315.251
11389,405.240
11390,262.244
11391,214.277
11392,191.264
11393,320.218
11394,285.252
11395,207.232
11396,203.249
11397,261.261
11398,295.251
11399,252.257
11400,221.228
11401,315.249
11402,241.261
11403,175.269
11404,182.256
11405,216.253
11406,260.264
11407,206.269
11408,255.248
11409,243.243
11410,283.245
11411,297.258
11412,285.252
11413,236.215
11414,694.203
11415,226.255
11416,005.217
11417,147.276
11418,197.268
11419,370.266
11420,270.238
11421,229.240
11422,251.246
11423,172.276
11424,178.269
11425,233.254
11426,306.254
11427,213.271
11428,230.275
11429,241.243
11430,176.267
11431,183.268
11432,311.243
11433,238.269
11434,204.250
11435,171.270
11436,224.276
11437,274.256
11438,248.239
11439,028.228
11440,664.179
11441,213.248
11442,650.225
11443,399.223
11444,222.268
11445,234.249
11446,282.251
11447,164.270
11448,221.274
11449,226.265
11450,203.270
11451,154.277
11452,302.247
11453,291.247
11454,193.268
11455,275.266
11456,296.255
11457,181.278
11458,343.233
11459,271.260
11460,185.275
11461,171.265
11462,292.258
11463,163.269
11464,296.226
11465,264.288
11466,213.277
11467,013.259
11468,142.282
11469,325.229
11470,265.274
11471,173.267
11472,209.259
11473,196.248
11474,294.232
11475,228.225
11476,279.268
11477,255.230
11478,200.232
11479,208.261
11480,255.263
11481,235.242
11482,281.263
11483,260.258
11484,191.269
11485,239.252
11486,264.264
11487,190.248
11488,219.265
11489,219.251
11490,162.274
11491,145.282
11492,260.252
11493,197.248
11494,268.238
11495,271.247
11496,202.240
11497,264.265
11498,197.266
11499,267.268
11500,217.275
11501,316.244
11502,185.247
11503,317.247
11504,202.260
11505,223.248
11506,208.254
11507,201.281
11508,201.276
11509,273.270
11510,317.242
11511,329.253
11512,251.286
11513,203.283
11514,253.257
11515,290.229
11516,289.240
11517,192.278
11518,236.291
11519,255.283
11520,336.240
11521,249.289
11522,704.180
11523,230.259
11524,155.275
11525,362.219
11526,181.264
11527,252.267
11528,007.184
11529,168.274
11530,224.242
11531,238.260
11532,249.250
11533,296.249
11534,303.248
11535,265.262
11536,262.287
11537,289.251
11538,236.226
11539,192.258
11540,200.244
11541,345.231
11542,337.240
11543,238.242
11544,233.255
11545,211.278
11546,327.220
11547,166.265
11548,007.203
11549,359.219
11550,258.239
11551,229.258
11552,239.256
11553,313.241
11554,054.226
11555,336.219
11556,346.231
11557,258.244
11558,162.266
11559,312.243
11560,202.257
11561,226.250
11562,267.271
11563,162.280
11564,231.293
11565,203.258
11566,177.260
11567,231.267
11568,228.258
11569,294.240
11570,229.230
11571,225.265
11572,357.219
11573,234.244
11574,284.246
11575,230.232
11576,159.269
11577,272.249
11578,248.265
11579,246.236
11580,372.184
11581,242.221
11582,162.275
11583,295.252
11584,316.224
11585,232.267
11586,212.266
11587,194.239
11588,148.280
11589,344.220
11590,204.256
11591,229.267
11592,298.274
11593,313.228
11594,051.195
11595,218.248
11596,208.243
11597,283.245
11598,268.260
11599,287.232
11600,197.247
11601,198.241
11602,175.259
11603,219.253
11604,321.239
11605,326.228
11606,171.264
11607,315.226
11608,236.236
11609,212.244
11610,307.219
11611,236.268
11612,021.203
11613,280.240
11614,187.263
11615,328.237
11616,218.278
11617,182.279
11618,272.280
11619,277.235
11620,329.245
11621,238.241
11622,201.242
11623,229.243
11624,317.218
11625,220.230
11626,279.263
11627,307.248
11628,185.260
11629,347.272
11630,301.240
11631,176.268
11632,282.249
11633,187.258
11634,229.264
11635,267.273
11636,296.238
11637,272.234
11638,244.245
11639,316.244
11640,202.276
11641,239.215
11642,242.240
11643,204.245
11644,279.280
11645,264.249
11646,207.245
11647,280.250
11648,174.266
11649,244.244
11650,286.249
11651,677.183
11652,222.228
11653,227.272
11654,220.253
11655,205.263
11656,249.219
11657,314.230
11658,226.260
11659,234.279
11660,325.242
11661,282.249
11662,226.269
11663,239.265
11664,229.273
11665,227.254
11666,253.217
11667,262.256
11668,348.225
11669,190.249
11670,245.260
11671,212.245
11672,244.284
11673,195.270
11674,188.258
11675,212.245
11676,298.248
11677,282.280
11678,168.273
11679,217.278
11680,251.249
11681,233.228
11682,217.272
11683,179.259
11684,238.278
11685,290.290
11686,186.256
11687,332.238
11688,251.253
11689,300.250
11690,245.286
11691,275.246
11692,334.235
11693,223.276
11694,256.245
11695,284.234
11696,328.221
11697,214.268
11698,276.241
11699,284.245
11700,241.290
11701,231.267
11702,214.255
11703,232.270
11704,203.261
11705,333.231
11706,228.252
11707,288.249
11708,197.264
11709,251.216
11710,246.231
11711,202.247
11712,297.223
11713,355.222
11714,197.241
11715,327.219
11716,237.259
11717,186.262
11718,160.281
11719,303.252
11720,167.271
11721,327.230
11722,242.245
11723,297.239
11724,265.266
11725,309.254
11726,322.221
11727,252.286
11728,255.257
11729,290.236
11730,326.240
11731,324.230
11732,186.260
11733,403.219
11734,244.238
11735,183.259
11736,156.276
11737,225.240
11738,267.256
11739,292.242
11740,243.288
11741,219.225
11742,248.259
11743,248.223
11744,320.233
11745,245.263
11746,196.271
11747,202.246
11748,252.238
11749,283.232
11750,206.253
11751,242.289
11752,162.276
11753,194.250
11754,594.248
11755,298.250
11756,252.220
11757,207.249
11758,174.272
11759,290.255
11760,267.260
11761,270.260
11762,269.265
11763,211.239
11764,216.252
11765,225.230
11766,254.262
11767,204.259
11768,309.240
11769,277.229
11770,196.259
11771,317.228
11772,280.247
11773,217.242
11774,287.258
11775,263.238
11776,199.234
11777,151.275
11778,659.188
11779,230.220
11780,215.270
11781,323.220
11782,202.253
11783,237.252
11784,256.238
11785,217.246
11786,231.245
11787,286.257
11788,219.275
11789,220.249
11790,230.291
11791,184.265
11792,325.242
11793,271.255
11794,275.258
11795,205.258
11796,289.249
11797,223.258
11798,178.265
11799,240.292
11800,178.273
11801,332.240
11802,227.234
11803,341.226
11804,352.225
11805,181.277
11806,220.262
11807,247.245
11808,219.255
11809,330.228
11810,293.237
11811,317.246
11812,247.267
11813,177.260
11814,301.224
11815,226.239
11816,228.247
11817,628.200
11818,338.224
11819,219.259
11820,022.200
11821,283.281
11822,313.236
11823,262.235
11824,201.260
11825,228.253
11826,321.242
11827,210.264
11828,256.258
11829,272.260
11830,172.269
11831,194.277
11832,156.281
11833,138.281
11834,263.259
11835,239.219
11836,235.260
11837,190.258
11838,304.242
11839,205.240
11840,351.268
11841,306.243
11842,305.240
11843,298.231
11844,636.194
11845,231.241
11846,255.269
11847,249.247
11848,218.246
11849,335.238
11850,357.183
11851,239.248
11852,274.285
11853,226.221
11854,248.261
11855,310.226
11856,195.269
11857,262.252
11858,198.268
11859,262.265
11860,292.251
11861,258.239
11862,298.258
11863,288.255
11864,193.264
11865,288.250
11866,274.264
11867,224.243
11868,304.253
11869,194.278
11870,311.242
11871,227.259
11872,302.241
11873,215.261
11874,320.238
11875,227.247
11876,252.263
11877,246.225
11878,223.263
11879,196.257
11880,312.245
11881,284.242
11882,321.244
11883,208.242
11884,270.261
11885,311.248
11886,194.283
11887,319.230
11888,234.246
11889,250.251
11890,232.255
11891,231.254
11892,262.242
11893,333.236
11894,276.259
11895,332.218
11896,333.221
11897,284.243
11898,264.258
11899,323.240
11900,198.254
11901,248.245
11902,217.241
11903,282.263
11904,233.264
11905,253.253
11906,331.225
11907,290.244
11908,357.227
11909,301.234
11910,203.261
11911,303.254
11912,362.219
11913,293.244
11914,205.270
11915,263.263
11916,282.253
11917,251.268
11918,333.238
11919,301.231
11920,180.279
11921,215.277
11922,322.234
11923,193.263
11924,249.259
11925,154.278
11926,210.272
11927,292.251
11928,200.267
11929,187.261
11930,184.268
11931,301.265
11932,223.251
11933,234.257
11934,217.254
11935,207.261
11936,148.278
11937,185.270
11938,197.240
11939,276.242
11940,033.182
11941,245.262
11942,210.271
11943,185.253
11944,167.268
11945,169.265
11946,276.240
11947,210.245
11948,348.221
11949,177.274
11950,232.224
11951,256.249
11952,300.220
11953,166.265
11954,191.254
11955,217.243
11956,193.252
11957,202.251
11958,239.258
11959,327.222
11960,245.248
11961,198.242
11962,313.251
11963,233.232
11964,336.234
11965,205.280
11966,685.212
11967,216.238
11968,278.235
11969,162.267
11970,264.250
11971,257.267
11972,668.187
11973,333.270
11974,223.243
11975,205.267
11976,338.230
11977,318.219
11978,251.262
11979,251.249
11980,145.277
11981,275.300
11982,239.265
11983,313.224
11984,218.253
11985,281.256
11986,254.254
11987,331.223
11988,295.244
11989,271.238
11990,264.247
11991,235.273
11992,041.251
11993,311.222
11994,231.271
11995,236.252
11996,345.224
11997,252.253
11998,268.237
11999,248.268
12000,211.257
12001,230.239
12002,193.270
12003,640.188
12004,189.253
12005,152.281
12006,217.278
12007,227.275
12008,184.259
12009,202.269
12010,280.244
12011,240.246
12012,208.279
12013,330.241
12014,182.259
12015,255.253
12016,178.272
12017,240.253
12018,206.230
12019,188.266
12020,273.240
12021,211.251
12022,317.249
12023,318.239
12024,275.284
12025,244.225
12026,243.251
12027,669.179
12028,240.253
12029,155.273
12030,283.229
12031,354.243
12032,283.252
12033,338.230
12034,211.258
12035,238.245
12036,235.247
12037,315.246
12038,229.262
12039,296.234
12040,246.214
12041,268.229
12042,219.232
12043,055.208
12044,198.238
12045,221.252
12046,207.242
12047,295.280
12048,221.238
12049,671.183
12050,188.274
12051,208.256
12052,197.268
12053,225.271
12054,215.242
12055,363.182
12056,242.239
12057,301.240
12058,214.243
12059,255.252
12060,294.250
12061,155.283
12062,055.187
12063,251.245
12064,252.231
12065,249.289
12066,289.245
12067,237.272
12068,236.235
12069,182.263
12070,225.283
12071,250.240
12072,239.257
12073,276.283
12074,209.269
12075,158.276
12076,224.261
12077,234.259
12078,346.221
12079,248.239
12080,217.282
12081,294.256
12082,198.243
12083,267.231
12084,218.248
12085,234.235
12086,248.252
12087,224.258
12088,281.251
12089,234.270
12090,300.237
12091,314.246
12092,671.182
12093,331.239
12094,306.238
12095,292.232
12096,198.265
12097,333.240
12098,227.229
12099,278.257
12100,317.241
12101,157.270
12102,233.222
12103,335.219
12104,319.245
12105,199.259
12106,323.289
12107,226.273
12108,184.266
12109,245.269
12110,244.218
12111,196.252
12112,212.242
